Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1062843171108016131,"#LaSeleSub20 se encuentra unida y enfocada en su objetivo, luchar con todo y lograr uno de los dos puestos a disputar en esta etapa del Premundial de la @Concacaf .

? Nota: https://t.co/MJBstXDULo https://t.co/ozAxxdPLPX",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed Nov 14 23:02:13 +0000 2018,3,0,Spanish,Twitter Web Client,Tweet,Photo,1,1,1
1062846270665093122,"? Los jugadores de #LaSeleSub20, Joshua Navarro y Sebastián Castro, comentaron los aspectos a potenciar para lograr esa ansiada clasificación. 

?? Video:  https://t.co/wpUccHBfoe https://t.co/1bvbn1lGNg",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed Nov 14 23:14:32 +0000 2018,5,0,Spanish,Twitter Web Client,Tweet,Photo,1,1,0
1062850171636191232,"? #LaSele ?? afinó detalles en la práctica de este miércoles de cara a su primer duelo en la gira por Sudamérica ante la @LaRoja.

#VamosTicos ? ?? https://t.co/OjajxXG58s",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed Nov 14 23:30:02 +0000 2018,18,2,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063069112392392706,"¡Llegó el momento @LaRoja!  ?? vs ??

El viernes nos enfrentamos en el duelo de rojas en el Estadio El Teniente.

#VamosTicos ?? ??",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 14:00:01 +0000 2018,29,3,Spanish,TweetDeck,Tweet,,0,1,1
1063094827733139456,"¿Listos para la tercera edición de la Media Maratón La Sele?

??Inscribite ahora mismo a través de la página https://t.co/MCQRJTGKau o en Tiendas New Balance. https://t.co/pm4XJwLuRD",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 15:42:12 +0000 2018,6,1,Spanish,Twitter Web Client,Tweet,Video,1,0,0
1063122931042136064,"? Los jugadores de #LaSele, @joel_campbell12 y @JMCube14, dan sus impresiones sobre el juego ante @LaRoja.

?? Declaraciones: https://t.co/kNiifMk82M https://t.co/zgzepOXcOM",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 17:33:53 +0000 2018,11,1,Spanish,Twitter Web Client,Tweet,Photo,1,1,3
1063125550187900928,"? #LaSele?? se prepara para enfrentar el juego amistoso ante @LaRoja ?? este viernes en el Estadio El Teniente.

#VamosTicos ?? ?? https://t.co/PlN4jKTIM6",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 17:44:17 +0000 2018,6,3,Spanish,Twitter Web Client,Tweet,Video,0,2,1
1063129503818489856,"¡Llegó el momento? ? ?! 

??  @LaRoja?? vs #LaSele??
?   Estadio El Teniente
?  16 de noviembre 
?  6:15 p.m.

#VamosTicos https://t.co/3JsuJGFfC5",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 18:00:00 +0000 2018,10,4,Spanish,TweetDeck,Tweet,Photo,0,2,1
1063159709534994432,"En este mes de concientización sobre el cáncer de próstata estamos buscando a 30 valientes para el juego más importante, el de la vida. Llená el formulario en https://t.co/uSH8Llqpb7 y participá para conocer la casa de las selecciones nacionales y mucho más. ? https://t.co/2IDp5ix8Yp",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 20:00:01 +0000 2018,2,1,Spanish,TweetDeck,Tweet,Photo,1,0,0
1063159830532251649,"#LaSele afina detalles para enfrentar este viernes a @LaRoja en la ciudad de Rancagua.

? Nota: https://t.co/MikMun0jv7 https://t.co/EEY4diwIPO",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 20:00:30 +0000 2018,9,6,Spanish,Twitter Web Client,Tweet,Photo,1,1,1
1063174802062503937,"¡Por la clasificación a la Copa Mundial Polonia 2019!
?? @ussoccer?? vs #LaSeleSub20?? 
? 16 de noviembre 
? 6:30 p.m.

#CU20 #VamosTicos https://t.co/QFT6tAEDxd",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 21:00:00 +0000 2018,14,1,Spanish,TweetDeck,Tweet,Photo,0,3,1
1063191793586630657,"? #LaSeleSub20?? realizó el último entrenamiento previo a su duelo ante la escuadra de @ussoccer ?? .

 #CU20 #VamosTicos https://t.co/tSD8RiVMKq",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 22:07:31 +0000 2018,3,1,Spanish,Twitter Web Client,Tweet,Photo,0,3,1
1063194015233912833,"#LaSeleSub20 irá con todo ante @ussoccer, en lo que será su último partido y la posible clasificación al Mundial sub-20, Polonia 2019.

? Nota: https://t.co/bt5mtz8f1A https://t.co/VIKo17HNwY",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 22:16:21 +0000 2018,4,1,Spanish,Twitter Web Client,Tweet,Photo,1,1,1
1063196260402937858,"? El asistente técnico de #LaSeleSub20, Douglas Sequeira, habla sobre el juego de este viernes ante @ussoccer en el Premundial de la @Concacaf._x000d__x000d_?? Declaraciones: https://t.co/iUqnVbYtvB_x000d__x000d_#CU20 #VamosTicos https://t.co/txtPFwYOvL",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 22:25:16 +0000 2018,5,1,Spanish,Twitter for iPhone,Tweet,Photo,1,3,2
1063200423211880449,? Nombramientos arbitrales para los juegos de vuelta en la ronda de cuartos de final de la Liga de Ascenso. https://t.co/shdJ2zhggD,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 22:41:48 +0000 2018,3,1,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1063205003849056261,"¡Acompáñenos en nuestro programa FEDEFUTBOL Desde Adentro ?!

? 8:00 p.m.
? Radio Columbia
? Facebook Live: FEDEFUTBOLCRC https://t.co/PXsllxrDhM",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu Nov 15 23:00:00 +0000 2018,2,0,Spanish,TweetDeck,Tweet,Photo,0,0,0
1063222929272565761,"El director técnico interino de #LaSele, Rónald González, habló en conferencia de prensa sobre el fogueo ante @LaRoja.
 
? Nota: https://t.co/PLTD77615F https://t.co/SnjwSI5iND",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 00:11:14 +0000 2018,4,2,Spanish,Twitter Web Client,Tweet,Photo,1,1,1
1063258960680112128,"El defensor de #LaSele @ODuarte04, queda fuera de los partidos amistosos ante @LaRoja y @TuFPF .

? Nota: https://t.co/oAgu7kELly https://t.co/QSgmpuNvs2",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 02:34:25 +0000 2018,14,4,Spanish,Twitter Web Client,Tweet,Photo,1,1,3
1063441490859433986,"? #LaSele?? cerró su preparación para enfrentar hoy el juego amistoso ante 
 @LaRoja?? en el Estadio El Teniente.

#VamosTicos ? ?? https://t.co/CCZvhIemGE",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 14:39:43 +0000 2018,22,1,Spanish,Twitter for iPhone,Tweet,Photo,0,2,1
1063452830026133504,"? #LaSele?? tuvo su última práctica de cara al duelo de este viernes frente a la Selección Chilena??.

#VamosTicos ? ?? https://t.co/ScMti7QFpC",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 15:24:47 +0000 2018,39,7,Spanish,Twitter for iPhone,Tweet,Video,0,2,0
1063454246656462848,"? #LaSele?? tuvo su última práctica de cara al duelo de este viernes frente a @LaRoja??.

#VamosTicos ? ?? https://t.co/hseMvC1JpS",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 15:30:25 +0000 2018,21,3,Spanish,Twitter Web Client,Tweet,Video,0,2,1
1063480529306169344,¡En la Federación Costarricense de Fútbol decimos No al racismo y a la discriminación dentro y fuera de las canchas! https://t.co/IHOBF1TZIe,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 17:14:51 +0000 2018,7,0,Spanish,Twitter Web Client,Tweet,Video,0,0,0
1063493934117281792,"La FEDEFUTBOL inicia campaña de Responsabilidad Social contra el Racismo y la Discriminación.

? Nota: https://t.co/65dnjFWwOh https://t.co/01WF7R5T0t",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 18:08:07 +0000 2018,14,3,Spanish,Twitter Web Client,Tweet,Photo,1,0,0
1063517625416863744,"¿Listos para la tercera edición de la Media Maratón La Sele?

??Inscribite ahora mismo a través de la página https://t.co/MCQRJTGKau o en Tiendas New Balance. https://t.co/X2Hz4h0qrE",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 19:42:15 +0000 2018,6,0,Spanish,Twitter Web Client,Tweet,Video,1,0,0
1063523860891516929,"Ya tenemos a los primeros 15 convocados de ""La Sele de los Valientes""?. Elegidos para conocer el Complejo Deportivo Fedefutbol-Plycem ? el domingo 25 de Noviembre y formar parte de la campaña de prevención contra del cáncer de próstata. 

Seleccionados: https://t.co/rYwSirW6mv https://t.co/81BtM7O3RP",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 20:07:02 +0000 2018,3,0,Spanish,TweetDeck,Tweet,Photo,1,0,0
1063569355949162497,"? Así alinea #LaSele?? en el juego amistoso ante @LaRoja??.

#VamosTicos https://t.co/ATJcqELiDS",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 23:07:49 +0000 2018,188,53,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063571293809926144,"? Este será el once inicial de #LaSeleSub20 ?? para enfrentar a @ussoccer ?? en el Premundial de la @Concacaf

#CU20 #VamosTicos https://t.co/hcktp9eWjS",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 23:15:31 +0000 2018,36,9,Spanish,TweetDeck,Tweet,Photo,0,3,2
1063575937139261441,"¡Por la clasificación a la Copa Mundial Polonia 2019!
?? @ussoccer?? vs #LaSeleSub20?? 
? 16 de noviembre 
? 6:15 p.m.

#CU20 #VamosTicos https://t.co/Jk8FVdaw08",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Nov 16 23:33:58 +0000 2018,16,1,Spanish,Twitter Web Client,Tweet,Photo,0,3,1
1063585877404909569,"? Se entonan las notas del himno más lindo del mundo. ?
¡El Himno Nacional de la República de Costa Rica!  

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:13:28 +0000 2018,25,3,Spanish,Twitter Web Client,Tweet,,0,1,0
1063586269102522368,"? Ya se entonan las notas del himno de Chile.

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:15:01 +0000 2018,6,3,Spanish,Twitter Web Client,Tweet,,0,1,0
1063586355815550976,"? ¡Inicia el partido!
@ussoccer ?? vs #LaSeleSub20??
 
#CU20 #VamosTicos https://t.co/CORGVNKX51",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:15:22 +0000 2018,13,5,Spanish,Twitter Web Client,Tweet,Photo,0,3,1
1063588227204956167,"? ¡Inicia el partido!
@LaRoja??  0-0 #LaSele ??

#VamosTicos https://t.co/Y5oicaO5eX",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:22:48 +0000 2018,20,8,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063590773113925632,"15' Gol de Alex Mendez
@ussoccer ??1 - 0 #LaSeleSub20?? 

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:32:55 +0000 2018,3,0,Portuguese,Twitter Web Client,Tweet,,0,3,1
1063591462149996544,"19' Gol de Ulysses Llanez
@ussoccer ??2-0 #LaSeleSub20??

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:35:39 +0000 2018,6,2,Spanish,Twitter Web Client,Tweet,,0,3,1
1063592066041749504,"15' El marcador se mantiene @LaRoja?? 0-0 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:38:03 +0000 2018,7,1,Spanish,Twitter Web Client,Tweet,,0,2,1
1063594563212910594,"25' @LaRoja?? 0-0 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:47:59 +0000 2018,7,1,Undetermined,Twitter Web Client,Tweet,,0,2,1
1063596141781164033,"29' Cerca Allan Cruz de abrir el marcador en Rancagua.
@LaRoja?? 0-0 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:54:15 +0000 2018,5,0,Spanish,Twitter Web Client,Tweet,,0,2,1
1063596837171617794,"32' Remate de @joel_campbell12 que sorprende al arquero chileno.
@LaRoja?? 0-0 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:57:01 +0000 2018,16,0,Spanish,Twitter Web Client,Tweet,,0,2,2
1063597534957002753,"35' ?? ¡GOL GOL GOOOL! ??
Gol de @kwaston88
@LaRoja?? 0-1 #LaSele ??

#VamosTicos https://t.co/8Ji2wB4LeX",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 00:59:47 +0000 2018,152,22,Welsh,Twitter Web Client,Tweet,Photo,0,2,2
1063598285385072641,"? ¡Termina el primer tiempo!
@ussoccer ?? 2 - 0 #LaSeleSub20 ?? 

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:02:46 +0000 2018,10,2,Spanish,Twitter Web Client,Tweet,,0,3,1
1063598738676027393,"? Aquí el gol de @kwaston88 
@LaRoja?? 0-1 #LaSele ??
#VamosTicos 

https://t.co/pYD2AlZ68z",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:04:34 +0000 2018,63,11,Spanish,Twitter Web Client,Tweet,,1,2,2
1063600381673029632,"? ¡Termina el primer tiempo!
@LaRoja??  0-1 #LaSele ??

#VamosTicos https://t.co/nZtQtuEtnQ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:11:06 +0000 2018,35,6,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063601680091103232,"? #LaSele?? vence 1-0 a @LaRoja?? al finalizar la etapa inicial en el Estadio El Teniente en Rancagua.

#VamosTicos https://t.co/RJifdAmRWa",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:16:15 +0000 2018,36,4,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063602341499293697,"? ¡Inicia el segundo tiempo! 
@ussoccer ?? 2 - 0 #LaSeleSub20 ??

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:18:53 +0000 2018,8,1,Spanish,Twitter Web Client,Tweet,,0,3,1
1063603205291077633,"49' Gol de Juan Pablo Torres
@ussoccer ?? 3-0  #LaSeleSub20??

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:22:19 +0000 2018,10,2,Spanish,Twitter Web Client,Tweet,,0,3,1
1063603791520518146,"51' ? Cambio en #LaSeleSub20?? 
? Sale: Ronaldo Araya 
? Entra: Jurgens Montenegro

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:24:39 +0000 2018,8,1,Spanish,Twitter Web Client,Tweet,,0,3,0
1063604615382540288,"? ¡Inicia el segundo tiempo!
@LaRoja?? 0-1 #LaSele ??

#VamosTicos https://t.co/i65sVkbwxJ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:27:55 +0000 2018,20,5,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063607756203196417,"67' ? Cambio en #LaSeleSub20?? 
? Sale: Andrés Gómez
? Entra: Carlos Villegas

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:40:24 +0000 2018,7,1,Spanish,Twitter Web Client,Tweet,,0,3,0
1063608580975276032,"60' ?? ¡GOL GOL GOOOL! ??
Gol de @kwaston88
@LaRoja?? 0-2 #LaSele ??

#VamosTicos https://t.co/lmvPzFplOz",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:43:41 +0000 2018,116,28,Welsh,Twitter Web Client,Tweet,Photo,0,2,2
1063609937203527685,"64' ?? ¡GOL GOL GOOOL! ??
Gol de @MatarritaRonald 
@LaRoja?? 0-3 #LaSele ??

#VamosTicos https://t.co/2uK6HroBsr",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:49:04 +0000 2018,170,43,Welsh,Twitter Web Client,Tweet,Photo,0,2,2
1063610785832861696,"? El presidente de la FEDEFUTBOL, Rodolfo Villalobos, compartió previo al juego con su homólogo de la Federación de Fútbol de Chile Arturo Salah.

#VamosTicos https://t.co/AxHeLpusAC",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:52:26 +0000 2018,11,0,Spanish,Twitter Web Client,Tweet,Photo,0,1,0
1063611283310821380,"69' ? Cambio en #LaSele 
? Entra: @JMCube14 
? Sale: @bryanruizcr 

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:54:25 +0000 2018,10,1,Spanish,Twitter Web Client,Tweet,,0,2,2
1063611654187958272,"70' Gol de Sebastián Vegas 
@LaRoja ?? 1-3 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 01:55:53 +0000 2018,14,6,Spanish,Twitter Web Client,Tweet,,0,2,1
1063612996247855104,"75' ? Cambio en #LaSele 
? Entra: Mayron George
? Sale: @mcdonald1987 

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:01:13 +0000 2018,11,1,Spanish,Twitter Web Client,Tweet,,0,2,1
1063613609660567559,"? Acá el segundo gol de @kwaston88 

#VamosTicos 

https://t.co/njwAOzZwky",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:03:40 +0000 2018,17,8,Spanish,Twitter Web Client,Tweet,,1,1,1
1063613865567637504,"? Aquí el gol de @MatarritaRonald 

https://t.co/sX2XU5nKY8",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:04:41 +0000 2018,79,8,Spanish,Twitter Web Client,Tweet,,1,0,1
1063614304258351104,"82' El guardameta Esteban Alvarado le detiene el penal a Alexis Sánchez.
@LaRoja?? 1-3 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:06:25 +0000 2018,63,8,Spanish,Twitter Web Client,Tweet,,0,2,1
1063614680260927493,"? Cambio en #LaSele 
? Entra: Dylan Flores
? Sale:  Allan Cruz

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:07:55 +0000 2018,9,1,Spanish,Twitter Web Client,Tweet,,0,2,0
1063615042506158086,"? ¡Termina el partido! 
@ussoccer ?? 4-0 #LaSeleSub20?? 

#CU20 #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:09:21 +0000 2018,4,0,Spanish,Twitter Web Client,Tweet,,0,3,1
1063615563166035968,"? Cambios en #LaSele 
? Entra: Joseph Mora
? Sale:  @MatarritaRonald 

? Entra: @randall_leal 
? Sale: @joel_campbell12 

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:11:25 +0000 2018,5,1,Spanish,Twitter Web Client,Tweet,,0,2,3
1063616139568340992,"? Cambio en #LaSele 
? Entra: Yostin Salinas
? Sale: @IanSmithCR 

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:13:43 +0000 2018,2,0,Spanish,Twitter Web Client,Tweet,,0,2,1
1063616487213142016,"90' Gol de Alexis Sánchez
@LaRoja ?? 2-3 #LaSele ??

#VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:15:06 +0000 2018,14,5,Spanish,Twitter Web Client,Tweet,,0,2,1
1063617655322697730,"? ¡Termina el partido! 
@LaRoja?? 2-3 #LaSele ??

#VamosTicos https://t.co/kfwlw1cwzQ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:19:44 +0000 2018,635,114,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1063621651252826112,"¡Ganamos el duelo de rojas! ? ? ?

#LaSele ?? venció 3-2 a @LaRoja??  en su primer fogueo de noviembre en tierras sudamericanas.

#VamosTicos ? ?? https://t.co/2JHfr5slvd",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:35:37 +0000 2018,242,37,Spanish,Twitter for iPhone,Tweet,Photo,0,2,1
1063623514572374022,"#LaSele derrotó 3-2 a @LaRoja esta noche en el Estadio El Teniente en Rancagua.

? Crónica: https://t.co/SEMfrBQrJi https://t.co/odSJJU8USW",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 02:43:01 +0000 2018,78,8,Spanish,Twitter Web Client,Tweet,Photo,1,1,1
1063793883438555138,"Monge se une a todos los valientes que juegan su partido más importante, el de su vida. Unete a nuestra campaña de prevención contra el Cáncer de Próstata, ingresá a https://t.co/uSH8Llqpb7 y se parte de los seleccionados. https://t.co/eb4hWx16e6",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 14:00:00 +0000 2018,4,0,Spanish,TweetDeck,Tweet,Photo,1,0,0
1063829796906549248,"¡Ya viene la tercera edición de la Media Maratón La Sele! ? 

? Inscripciones: https://t.co/MCQRJTGKau o en Tiendas New Balance https://t.co/vzc0rEUUkI",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 16:22:43 +0000 2018,4,0,Spanish,TweetDeck,Tweet,Video,1,0,0
1063834020402876417,"¡Rompé tu récord en la Media Maratón La Sele! ??

Entre todos los que se inscriban antes del 30 de noviembre estaremos rifando tenis New Balance. ? ?

?? Inscripciones en: tiendas New Balance y en https://t.co/MCQRJTGKau https://t.co/lXhZEQhuJM",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Nov 17 16:39:30 +0000 2018,9,1,Spanish,Twitter Web Client,Tweet,Video,1,0,0
1064171371662430210,"¡Tercera edición de la Media Maratón La Sele!

??Inscripciones a través de la página https://t.co/MCQRJTp8LU o en Tiendas New Balance.
Acá todos los detalles ?? https://t.co/FwZFxE5q76",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Nov 18 15:00:01 +0000 2018,13,2,Spanish,TweetDeck,Tweet,Photo,1,0,0
1064284440153735171,"Los jugadores, Elías Aguilar y @pipogonzalez88, atendieron a los medios de comunicación previo al entrenamiento de #LaSele en Lima, Perú. 

#VamosTicos ?? https://t.co/dDQrcmPj0z",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Nov 18 22:29:18 +0000 2018,19,3,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1064290249772318721,"?  #LaSele ?? ya entrena en suelo peruano y se prepara para su último duelo en la gira por Sudamérica.

#VamosTicos ? ?? https://t.co/Yb6zDMmgcr",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Nov 18 22:52:23 +0000 2018,67,7,Spanish,Twitter Web Client,Tweet,Photo,0,2,0
1064306597877420037,"? Los jugadores de #LaSele, @pipogonzalez88 y Elías Aguilar, dieron sus impresiones sobre el juego ante @SeleccionPeru 

?? Video: https://t.co/ch7ObGzCnL https://t.co/dXQw0ySS2w",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Nov 18 23:57:21 +0000 2018,7,1,Spanish,Twitter Web Client,Tweet,Photo,1,1,2
1064307833506881536,"? Repasamos algunas imágenes de la práctica que realizó #LaSele?? esta tarde en Lima. 

#VamosTicos https://t.co/9lRLPEXqIy",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 00:02:16 +0000 2018,15,1,Spanish,Twitter Web Client,Tweet,Video,0,2,0
1064526495572467719,"¡Se acerca el día @SeleccionPeru! ?? vs ??

Nos vemos el 20 de noviembre.

#VamosTicos ?? ??",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 14:31:09 +0000 2018,41,1,Spanish,Twitter Web Client,Tweet,,0,1,1
1064540754821955584,"? El director técnico interino de #LaSele, Rónald González, atendió a los medios de comunicación previo al juego de mañana ante @SeleccionPeru.

#VamosTicos ?? ?? https://t.co/UOsvudO3cR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 15:27:48 +0000 2018,16,2,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1064564759331262464,"? El director técnico interino de #LaSele, Rónald González, se refiere al juego amistoso de este martes frente a la @SeleccionPeru.

?? Declaraciones: https://t.co/k0NpCTEPnU
 
#VamosTicos https://t.co/qGmGXWMP9o",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 17:03:11 +0000 2018,4,1,Spanish,Twitter Web Client,Tweet,Photo,1,2,1
1064569249816080384,"? #LaSele entrenó hoy en las instalaciones del Complejo Deportivo de @TuFPF.

#VamosTicos ?? ?? https://t.co/j7sK6Vu5so",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 17:21:02 +0000 2018,11,2,Spanish,Twitter Web Client,Tweet,Video,0,2,1
1064575157421948929,"¡Están convocadas! ? ??

Este próximo sábado continúa la visoría femenina de la FEDEFUTBOL.

Acá todos los detalles ?? https://t.co/PmqeMPDcz7",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 17:44:31 +0000 2018,13,1,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1064581372197650432,"¡Todos con la Tricolor!
??  @SeleccionPeru??  vs #LaSele  ??
?  20 de noviembre
?  6:30p.m.

#VamosTicos https://t.co/oucWwlDpxw",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 18:09:12 +0000 2018,34,7,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1064596172357214209,"#LaSele cerró la preparación para enfrentar mañana a @SeleccionPeru.

? Nota:  https://t.co/egW28UA3ik https://t.co/WgDbhLcZtn",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 19:08:01 +0000 2018,14,4,Spanish,Twitter Web Client,Tweet,Photo,1,1,1
1064621887031033857,"¡Ya viene la tercera edición de la Media Maratón La Sele! ??

?? Inscripciones: https://t.co/MCQRJTGKau o en Tiendas New Balance. https://t.co/mOJQNZ6Si5",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 20:50:12 +0000 2018,6,1,Spanish,Twitter Web Client,Tweet,Video,1,0,0
1064635888037232640,"¿Querés jugar en la casa de las Selecciones Nacionales?

Reservá tu espacio:
??8385-7619
? alquileres@fedefutbol.com https://t.co/eSOGHzK6Tx",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon Nov 19 21:45:50 +0000 2018,5,1,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1064909702201556995,"La FEDEFUTBOL invirtió $130 mil en nuevas obras que ayudarán a un mejor funcionamiento para las selecciones nacionales.

? Nota: https://t.co/4TWOY1Z0dD https://t.co/dENU3iFoDY",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue Nov 20 15:53:52 +0000 2018,8,0,Spanish,Twitter Web Client,Tweet,Photo,1,0,0
